,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_category,hum_category,windspeed_category,atemp_category,time_category
191,192,2011-01-09,1,0,1,6,0,0,0,1,4.1000000000000005,4.545,49.0,19.0012,0,1,1,cold,low,Gentle breeze,cold,morning
192,193,2011-01-09,1,0,1,7,0,0,0,1,3.2800000000000002,4.545,53.0,12.998000000000001,1,5,6,cold,high,Gentle breeze,cold,morning
193,194,2011-01-09,1,0,1,8,0,0,0,1,4.1000000000000005,4.545,49.0,19.0012,0,10,10,cold,low,Gentle breeze,cold,morning
194,195,2011-01-09,1,0,1,9,0,0,0,1,4.92,3.7900000000000005,46.0,35.0008,0,19,19,cold,low,Fresh breeze,cold,morning
195,196,2011-01-09,1,0,1,10,0,0,0,1,5.74,5.305,43.0,26.0027,0,49,49,cold,low,Moderate breeze,cold,morning
196,197,2011-01-09,1,0,1,11,0,0,0,1,6.5600000000000005,6.0600000000000005,40.0,35.0008,2,47,49,cold,low,Fresh breeze,cold,morning
197,198,2011-01-09,1,0,1,12,0,0,0,1,7.38,6.819999999999999,37.0,30.002599999999997,4,79,83,cold,low,Fresh breeze,cold,noon
198,199,2011-01-09,1,0,1,13,0,0,0,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,6,69,75,cold,low,Fresh breeze,cold,afternoon
199,200,2011-01-09,1,0,1,14,0,0,0,1,9.02,9.09,32.0,31.0009,8,64,72,cold,low,Fresh breeze,cold,afternoon
200,201,2011-01-09,1,0,1,15,0,0,0,1,9.02,9.85,35.0,23.9994,5,77,82,cold,low,Moderate breeze,cold,afternoon
201,202,2011-01-09,1,0,1,16,0,0,0,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,13,79,92,cold,low,Fresh breeze,cold,afternoon
202,203,2011-01-09,1,0,1,17,0,0,0,1,7.38,7.575,37.0,26.0027,3,59,62,cold,low,Moderate breeze,cold,afternoon
203,204,2011-01-09,1,0,1,18,0,0,0,1,6.5600000000000005,6.819999999999999,40.0,22.0028,4,44,48,cold,low,Moderate breeze,cold,evening
204,205,2011-01-09,1,0,1,19,0,0,0,1,6.5600000000000005,6.819999999999999,43.0,22.0028,1,40,41,cold,low,Moderate breeze,cold,evening
205,206,2011-01-09,1,0,1,20,0,0,0,1,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38,cold,low,Gentle breeze,cold,evening
206,207,2011-01-09,1,0,1,21,0,0,0,1,5.74,5.305,46.0,27.999299999999998,1,19,20,cold,low,Moderate breeze,cold,night
207,208,2011-01-09,1,0,1,22,0,0,0,1,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15,cold,low,Gentle breeze,cold,night
208,209,2011-01-09,1,0,1,23,0,0,0,1,4.92,6.819999999999999,50.0,12.998000000000001,0,6,6,cold,high,Gentle breeze,cold,night
209,210,2011-01-10,1,0,1,0,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,2,3,5,cold,high,Gentle breeze,cold,night
210,211,2011-01-10,1,0,1,1,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,1,0,1,cold,high,Gentle breeze,cold,night
211,212,2011-01-10,1,0,1,2,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,3,3,cold,high,Gentle breeze,cold,night
212,213,2011-01-10,1,0,1,3,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,1,1,cold,high,Gentle breeze,cold,night
213,214,2011-01-10,1,0,1,4,0,1,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,1,2,3,cold,high,Light breeze,cold,night
214,215,2011-01-10,1,0,1,5,0,1,1,1,4.1000000000000005,5.305,54.0,16.997899999999998,0,3,3,cold,high,Gentle breeze,cold,night
215,216,2011-01-10,1,0,1,6,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,0,31,31,cold,high,Gentle breeze,cold,morning
216,217,2011-01-10,1,0,1,7,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,2,75,77,cold,high,Gentle breeze,cold,morning
217,218,2011-01-10,1,0,1,8,0,1,1,2,4.92,6.0600000000000005,50.0,19.0012,4,184,188,cold,high,Gentle breeze,cold,morning
218,219,2011-01-10,1,0,1,9,0,1,1,2,5.74,6.0600000000000005,50.0,16.997899999999998,2,92,94,cold,high,Gentle breeze,cold,morning
219,220,2011-01-10,1,0,1,10,0,1,1,2,5.74,6.0600000000000005,50.0,19.999499999999998,0,31,31,cold,high,Gentle breeze,cold,morning
220,221,2011-01-10,1,0,1,11,0,1,1,2,6.5600000000000005,6.819999999999999,47.0,19.0012,2,28,30,cold,low,Gentle breeze,cold,morning
221,222,2011-01-10,1,0,1,12,0,1,1,2,8.200000000000001,9.09,40.0,19.0012,5,47,52,cold,low,Gentle breeze,cold,noon
222,223,2011-01-10,1,0,1,13,0,1,1,2,8.200000000000001,9.09,40.0,19.0012,4,50,54,cold,low,Gentle breeze,cold,afternoon
223,224,2011-01-10,1,0,1,14,0,1,1,2,8.200000000000001,9.85,40.0,15.001299999999999,0,47,47,cold,low,Gentle breeze,cold,afternoon
224,225,2011-01-10,1,0,1,15,0,1,1,2,8.200000000000001,9.85,40.0,15.001299999999999,2,43,45,cold,low,Gentle breeze,cold,afternoon
225,226,2011-01-10,1,0,1,16,0,1,1,1,8.200000000000001,10.605,40.0,8.9981,4,70,74,cold,low,Light breeze,cold,afternoon
226,227,2011-01-10,1,0,1,17,0,1,1,1,8.200000000000001,11.365,40.0,7.0015,4,174,178,cold,low,Light breeze,cold,afternoon
227,228,2011-01-10,1,0,1,18,0,1,1,1,8.200000000000001,9.85,40.0,15.001299999999999,1,154,155,cold,low,Gentle breeze,cold,evening
228,229,2011-01-10,1,0,1,19,0,1,1,1,6.5600000000000005,8.334999999999999,47.0,11.0014,3,92,95,cold,low,Light breeze,cold,evening
229,230,2011-01-10,1,0,1,20,0,1,1,1,6.5600000000000005,8.334999999999999,50.0,11.0014,1,73,74,cold,high,Light breeze,cold,evening
230,231,2011-01-10,1,0,1,21,0,1,1,1,5.74,6.819999999999999,59.0,12.998000000000001,1,37,38,cold,high,Gentle breeze,cold,night
231,232,2011-01-10,1,0,1,22,0,1,1,1,5.74,7.575,59.0,11.0014,2,22,24,cold,high,Light breeze,cold,night
232,233,2011-01-10,1,0,1,23,0,1,1,1,5.74,7.575,59.0,11.0014,0,18,18,cold,high,Light breeze,cold,night
233,234,2011-01-11,1,0,1,0,0,2,1,1,5.74,8.334999999999999,59.0,7.0015,2,10,12,cold,high,Light breeze,cold,night
234,235,2011-01-11,1,0,1,1,0,2,1,1,5.74,7.575,59.0,11.0014,0,3,3,cold,high,Light breeze,cold,night
235,236,2011-01-11,1,0,1,2,0,2,1,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0,3,3,cold,high,Gentle breeze,cold,night
236,237,2011-01-11,1,0,1,5,0,2,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,6,6,cold,high,Light breeze,cold,night
237,238,2011-01-11,1,0,1,6,0,2,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,27,27,cold,high,Light breeze,cold,morning
238,239,2011-01-11,1,0,1,7,0,2,1,2,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,cold,high,Calm,cold,morning
239,240,2011-01-11,1,0,1,8,0,2,1,2,7.38,10.605,51.0,6.0032,3,214,217,cold,high,Light breeze,cold,morning
240,241,2011-01-11,1,0,1,9,0,2,1,2,7.38,9.85,51.0,11.0014,3,127,130,cold,high,Light breeze,cold,morning
241,242,2011-01-11,1,0,1,10,0,2,1,2,8.200000000000001,10.605,51.0,11.0014,3,51,54,cold,high,Light breeze,cold,morning
242,243,2011-01-11,1,0,1,11,0,2,1,2,8.200000000000001,10.605,47.0,8.9981,4,31,35,cold,low,Light breeze,cold,morning
243,244,2011-01-11,1,0,1,12,0,2,1,2,8.200000000000001,11.365,51.0,7.0015,2,55,57,cold,high,Light breeze,cold,noon
244,245,2011-01-11,1,0,1,13,0,2,1,2,8.200000000000001,11.365,59.0,6.0032,6,46,52,cold,high,Light breeze,cold,afternoon
245,246,2011-01-11,1,0,1,14,0,2,1,2,8.200000000000001,11.365,59.0,6.0032,3,60,63,cold,high,Light breeze,cold,afternoon
246,247,2011-01-11,1,0,1,15,0,2,1,2,6.5600000000000005,9.85,80.0,6.0032,2,45,47,cold,high,Light breeze,cold,afternoon
247,248,2011-01-11,1,0,1,16,0,2,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,4,72,76,cold,very high,Gentle breeze,cold,afternoon
248,249,2011-01-11,1,0,1,17,0,2,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,6,130,136,cold,very high,Gentle breeze,cold,afternoon
249,250,2011-01-11,1,0,1,18,0,2,1,3,6.5600000000000005,9.09,93.0,7.0015,1,94,95,cold,very high,Light breeze,cold,evening
250,251,2011-01-11,1,0,1,19,0,2,1,3,6.5600000000000005,11.365,93.0,0.0,0,51,51,cold,very high,Calm,cold,evening
251,252,2011-01-11,1,0,1,20,0,2,1,3,6.5600000000000005,7.575,93.0,12.998000000000001,0,32,32,cold,very high,Gentle breeze,cold,evening
252,253,2011-01-11,1,0,1,21,0,2,1,3,6.5600000000000005,9.85,86.0,6.0032,0,20,20,cold,very high,Light breeze,cold,night
253,254,2011-01-11,1,0,1,22,0,2,1,3,6.5600000000000005,9.09,93.0,7.0015,1,28,29,cold,very high,Light breeze,cold,night
254,255,2011-01-11,1,0,1,23,0,2,1,3,6.5600000000000005,9.85,93.0,6.0032,1,18,19,cold,very high,Light breeze,cold,night
255,256,2011-01-12,1,0,1,0,0,3,1,2,6.5600000000000005,9.85,86.0,6.0032,0,7,7,cold,very high,Light breeze,cold,night
256,257,2011-01-12,1,0,1,1,0,3,1,2,6.5600000000000005,9.09,86.0,7.0015,0,6,6,cold,very high,Light breeze,cold,night
257,258,2011-01-12,1,0,1,2,0,3,1,1,5.74,7.575,86.0,8.9981,0,1,1,cold,very high,Light breeze,cold,night
258,259,2011-01-12,1,0,1,5,0,3,1,1,5.74,7.575,86.0,11.0014,0,5,5,cold,very high,Light breeze,cold,night
259,260,2011-01-12,1,0,1,6,0,3,1,1,4.92,7.575,93.0,8.9981,0,16,16,cold,very high,Light breeze,cold,morning
260,261,2011-01-12,1,0,1,7,0,3,1,1,5.74,7.575,69.0,8.9981,0,54,54,cold,high,Light breeze,cold,morning
261,262,2011-01-12,1,0,1,8,0,3,1,1,6.5600000000000005,8.334999999999999,59.0,11.0014,3,125,128,cold,high,Light breeze,cold,morning
262,263,2011-01-12,1,0,1,9,0,3,1,1,6.5600000000000005,6.819999999999999,59.0,22.0028,3,78,81,cold,high,Moderate breeze,cold,morning
263,264,2011-01-12,1,0,1,10,0,3,1,1,7.38,9.09,55.00000000000001,15.001299999999999,0,39,39,cold,high,Gentle breeze,cold,morning
264,265,2011-01-12,1,0,1,11,0,3,1,1,8.200000000000001,9.09,51.0,26.0027,3,32,35,cold,high,Moderate breeze,cold,morning
265,266,2011-01-12,1,0,1,12,0,3,1,1,8.200000000000001,7.575,47.0,39.000699999999995,3,52,55,cold,low,Strong breeze,cold,noon
266,267,2011-01-12,1,0,1,13,0,3,1,1,9.02,9.85,44.0,23.9994,0,49,49,cold,low,Moderate breeze,cold,afternoon
267,268,2011-01-12,1,0,1,14,0,3,1,1,8.200000000000001,9.09,47.0,22.0028,0,44,44,cold,low,Moderate breeze,cold,afternoon
268,269,2011-01-12,1,0,1,15,0,3,1,1,8.200000000000001,8.334999999999999,47.0,27.999299999999998,1,48,49,cold,low,Moderate breeze,cold,afternoon
269,270,2011-01-12,1,0,1,16,0,3,1,1,9.02,9.85,44.0,22.0028,5,63,68,cold,low,Moderate breeze,cold,afternoon
270,271,2011-01-12,1,0,1,17,0,3,1,1,8.200000000000001,9.09,47.0,23.9994,0,139,139,cold,low,Moderate breeze,cold,afternoon
271,272,2011-01-12,1,0,1,18,0,3,1,1,8.200000000000001,7.575,47.0,35.0008,2,135,137,cold,low,Fresh breeze,cold,evening
272,273,2011-01-12,1,0,1,19,0,3,1,1,7.38,7.575,47.0,27.999299999999998,1,82,83,cold,low,Moderate breeze,cold,evening
273,274,2011-01-12,1,0,1,20,0,3,1,1,6.5600000000000005,6.819999999999999,50.0,22.0028,2,54,56,cold,high,Moderate breeze,cold,evening
274,275,2011-01-12,1,0,1,21,0,3,1,1,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028,0,57,57,cold,high,Moderate breeze,cold,night
275,276,2011-01-12,1,0,1,22,0,3,1,1,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997,1,32,33,cold,high,Fresh breeze,cold,night
276,277,2011-01-12,1,0,1,23,0,3,1,1,5.74,5.305,59.0,27.999299999999998,1,19,20,cold,high,Moderate breeze,cold,night
277,278,2011-01-13,1,0,1,0,0,4,1,1,5.74,6.0600000000000005,59.0,19.0012,1,6,7,cold,high,Gentle breeze,cold,night
278,279,2011-01-13,1,0,1,1,0,4,1,1,5.74,6.0600000000000005,50.0,19.0012,0,2,2,cold,high,Gentle breeze,cold,night
279,280,2011-01-13,1,0,1,2,0,4,1,1,5.74,6.0600000000000005,50.0,23.9994,0,2,2,cold,high,Moderate breeze,cold,night
280,281,2011-01-13,1,0,1,3,0,4,1,1,5.74,6.0600000000000005,50.0,22.0028,0,3,3,cold,high,Moderate breeze,cold,night
281,282,2011-01-13,1,0,1,4,0,4,1,1,5.74,6.0600000000000005,50.0,16.997899999999998,0,4,4,cold,high,Gentle breeze,cold,night
282,283,2011-01-13,1,0,1,5,0,4,1,1,5.74,6.0600000000000005,50.0,19.999499999999998,0,3,3,cold,high,Gentle breeze,cold,night
283,284,2011-01-13,1,0,1,6,0,4,1,1,4.92,7.575,54.0,8.9981,0,28,28,cold,high,Light breeze,cold,morning
284,285,2011-01-13,1,0,1,7,0,4,1,1,4.92,7.575,54.0,8.9981,0,72,72,cold,high,Light breeze,cold,morning
285,286,2011-01-13,1,0,1,8,0,4,1,1,5.74,6.819999999999999,50.0,12.998000000000001,5,197,202,cold,high,Gentle breeze,cold,morning
286,287,2011-01-13,1,0,1,9,0,4,1,1,5.74,6.0600000000000005,50.0,22.0028,2,137,139,cold,high,Moderate breeze,cold,morning
287,288,2011-01-13,1,0,1,10,0,4,1,2,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38,cold,high,Moderate breeze,cold,morning
288,289,2011-01-13,1,0,1,11,0,4,1,2,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37,cold,low,Fresh breeze,cold,morning
289,290,2011-01-13,1,0,1,12,0,4,1,1,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52,cold,low,Moderate breeze,cold,noon
290,291,2011-01-13,1,0,1,13,0,4,1,1,9.02,9.85,41.0,30.002599999999997,2,81,83,cold,low,Fresh breeze,cold,afternoon
291,292,2011-01-13,1,0,1,14,0,4,1,1,9.02,9.85,41.0,26.0027,3,39,42,cold,low,Moderate breeze,cold,afternoon
292,293,2011-01-13,1,0,1,15,0,4,1,1,9.84,10.605,38.0,19.999499999999998,5,55,60,cold,low,Gentle breeze,cold,afternoon
293,294,2011-01-13,1,0,1,16,0,4,1,1,9.84,10.605,38.0,23.9994,2,76,78,cold,low,Moderate breeze,cold,afternoon
294,295,2011-01-13,1,0,1,17,0,4,1,1,8.200000000000001,9.09,40.0,19.0012,4,158,162,cold,low,Gentle breeze,cold,afternoon
295,296,2011-01-13,1,0,1,18,0,4,1,1,8.200000000000001,9.09,40.0,22.0028,3,141,144,cold,low,Moderate breeze,cold,evening
296,297,2011-01-13,1,0,1,19,0,4,1,1,6.5600000000000005,7.575,47.0,16.997899999999998,1,98,99,cold,low,Gentle breeze,cold,evening
297,298,2011-01-13,1,0,1,20,0,4,1,1,6.5600000000000005,7.575,47.0,15.001299999999999,0,64,64,cold,low,Gentle breeze,cold,evening
298,299,2011-01-13,1,0,1,21,0,4,1,1,5.74,6.0600000000000005,46.0,19.999499999999998,0,40,40,cold,low,Gentle breeze,cold,night
299,300,2011-01-13,1,0,1,22,0,4,1,1,5.74,6.0600000000000005,46.0,22.0028,0,30,30,cold,low,Moderate breeze,cold,night
300,301,2011-01-13,1,0,1,23,0,4,1,1,4.92,6.819999999999999,50.0,12.998000000000001,1,14,15,cold,high,Gentle breeze,cold,night
301,302,2011-01-14,1,0,1,0,0,5,1,1,4.92,6.819999999999999,50.0,12.998000000000001,0,14,14,cold,high,Gentle breeze,cold,night
302,303,2011-01-14,1,0,1,1,0,5,1,1,4.1000000000000005,6.0600000000000005,54.0,11.0014,0,5,5,cold,high,Light breeze,cold,night
303,304,2011-01-14,1,0,1,2,0,5,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,0,1,1,cold,high,Light breeze,cold,night
304,305,2011-01-14,1,0,1,3,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,7.0015,0,1,1,cold,high,Light breeze,cold,night
305,306,2011-01-14,1,0,1,5,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,6.0032,0,8,8,cold,high,Light breeze,cold,night
306,307,2011-01-14,1,0,1,6,0,5,1,1,4.1000000000000005,9.09,54.0,0.0,0,17,17,cold,high,Calm,cold,morning
307,308,2011-01-14,1,0,1,7,0,5,1,1,4.1000000000000005,6.0600000000000005,74.0,11.0014,0,70,70,cold,high,Light breeze,cold,morning
308,309,2011-01-14,1,0,1,8,0,5,1,1,4.92,8.334999999999999,68.0,0.0,2,156,158,cold,high,Calm,cold,morning
309,310,2011-01-14,1,0,1,9,0,5,1,1,5.74,7.575,69.0,8.9981,0,117,117,cold,high,Light breeze,cold,morning
310,311,2011-01-14,1,0,1,10,0,5,1,1,7.38,9.09,55.00000000000001,12.998000000000001,4,40,44,cold,high,Gentle breeze,cold,morning
311,312,2011-01-14,1,0,1,11,0,5,1,1,7.38,8.334999999999999,51.0,19.0012,6,47,53,cold,high,Gentle breeze,cold,morning
312,313,2011-01-14,1,0,1,12,0,5,1,1,8.200000000000001,9.85,44.0,16.997899999999998,2,59,61,cold,low,Gentle breeze,cold,noon
313,314,2011-01-14,1,0,1,13,0,5,1,1,9.02,9.85,37.0,26.0027,4,73,77,cold,low,Moderate breeze,cold,afternoon
314,315,2011-01-14,1,0,1,14,0,5,1,1,9.02,10.605,41.0,19.0012,5,59,64,cold,low,Gentle breeze,cold,afternoon
315,316,2011-01-14,1,0,1,15,0,5,1,1,9.84,12.120000000000001,38.0,11.0014,9,59,68,cold,low,Light breeze,cold,afternoon
316,317,2011-01-14,1,0,1,16,0,5,1,1,9.02,12.120000000000001,41.0,7.0015,3,87,90,cold,low,Light breeze,cold,afternoon
317,318,2011-01-14,1,0,1,17,0,5,1,1,9.02,11.365,41.0,11.0014,4,155,159,cold,low,Light breeze,cold,afternoon
318,319,2011-01-14,1,0,1,18,0,5,1,1,8.200000000000001,12.879999999999999,47.0,0.0,5,134,139,cold,low,Calm,cold,evening
319,320,2011-01-14,1,0,1,19,0,5,1,1,6.5600000000000005,9.85,59.0,6.0032,3,89,92,cold,high,Light breeze,cold,evening
320,321,2011-01-14,1,0,1,20,0,5,1,1,7.38,12.120000000000001,59.0,0.0,0,68,68,cold,high,Calm,cold,evening
321,322,2011-01-14,1,0,1,21,0,5,1,1,6.5600000000000005,11.365,69.0,0.0,4,48,52,cold,high,Calm,cold,night
322,323,2011-01-14,1,0,1,22,0,5,1,2,6.5600000000000005,11.365,69.0,0.0,2,34,36,cold,high,Calm,cold,night
323,324,2011-01-14,1,0,1,23,0,5,1,2,7.38,12.120000000000001,55.00000000000001,0.0,1,26,27,cold,high,Calm,cold,night
324,325,2011-01-15,1,0,1,0,0,6,0,1,7.38,12.120000000000001,55.00000000000001,0.0,3,25,28,cold,high,Calm,cold,night
325,326,2011-01-15,1,0,1,1,0,6,0,2,6.5600000000000005,9.85,59.0,6.0032,2,18,20,cold,high,Light breeze,cold,night
326,327,2011-01-15,1,0,1,2,0,6,0,2,6.5600000000000005,9.85,59.0,6.0032,0,12,12,cold,high,Light breeze,cold,night
327,328,2011-01-15,1,0,1,3,0,6,0,2,6.5600000000000005,11.365,59.0,0.0,1,7,8,cold,high,Calm,cold,night
328,329,2011-01-15,1,0,1,4,0,6,0,2,6.5600000000000005,11.365,59.0,0.0,0,5,5,cold,high,Calm,cold,night
329,330,2011-01-15,1,0,1,5,0,6,0,1,6.5600000000000005,11.365,59.0,0.0,0,1,1,cold,high,Calm,cold,night
330,331,2011-01-15,1,0,1,6,0,6,0,1,5.74,8.334999999999999,63.0,7.0015,1,2,3,cold,high,Light breeze,cold,morning
331,332,2011-01-15,1,0,1,7,0,6,0,1,5.74,10.605,63.0,0.0,1,9,10,cold,high,Calm,cold,morning
332,333,2011-01-15,1,0,1,8,0,6,0,1,5.74,7.575,63.0,8.9981,1,22,23,cold,high,Light breeze,cold,morning
333,334,2011-01-15,1,0,1,9,0,6,0,1,6.5600000000000005,9.09,64.0,8.9981,2,31,33,cold,high,Light breeze,cold,morning
334,335,2011-01-15,1,0,1,10,0,6,0,1,7.38,9.85,59.0,11.0014,2,57,59,cold,high,Light breeze,cold,morning
335,336,2011-01-15,1,0,1,11,0,6,0,1,8.200000000000001,9.85,55.00000000000001,15.001299999999999,18,54,72,cold,high,Gentle breeze,cold,morning
336,337,2011-01-15,1,0,1,12,0,6,0,1,9.84,11.365,48.0,15.001299999999999,15,74,89,cold,low,Gentle breeze,cold,noon
337,338,2011-01-15,1,0,1,13,0,6,0,1,11.48,12.879999999999999,38.0,19.999499999999998,21,80,101,cold,low,Gentle breeze,cold,afternoon
338,339,2011-01-15,1,0,1,14,0,6,0,1,12.299999999999999,14.395,39.0,19.0012,26,92,118,cold,low,Gentle breeze,cold,afternoon
339,340,2011-01-15,1,0,1,15,0,6,0,2,13.120000000000001,15.909999999999998,36.0,12.998000000000001,21,108,129,cold,low,Gentle breeze,cool,afternoon
340,341,2011-01-15,1,0,1,16,0,6,0,2,13.940000000000001,16.665,34.0,12.998000000000001,33,95,128,cold,low,Gentle breeze,cool,afternoon
341,342,2011-01-15,1,0,1,17,0,6,0,2,13.120000000000001,15.15,36.0,19.0012,29,54,83,cold,low,Gentle breeze,cool,afternoon
342,343,2011-01-15,1,0,1,18,0,6,0,2,12.299999999999999,14.395,45.0,16.997899999999998,15,69,84,cold,low,Gentle breeze,cold,evening
343,344,2011-01-15,1,0,1,19,0,6,0,2,13.120000000000001,15.15,39.0,16.997899999999998,14,60,74,cold,low,Gentle breeze,cool,evening
344,345,2011-01-15,1,0,1,20,0,6,0,2,13.120000000000001,15.15,39.0,16.997899999999998,6,35,41,cold,low,Gentle breeze,cool,evening
345,346,2011-01-15,1,0,1,21,0,6,0,2,13.120000000000001,15.15,39.0,15.001299999999999,6,51,57,cold,low,Gentle breeze,cool,night
346,347,2011-01-15,1,0,1,22,0,6,0,2,12.299999999999999,15.909999999999998,42.0,7.0015,0,26,26,cold,low,Light breeze,cool,night
347,348,2011-01-15,1,0,1,23,0,6,0,1,12.299999999999999,14.395,45.0,19.0012,5,39,44,cold,low,Gentle breeze,cold,night
348,349,2011-01-16,1,0,1,0,0,0,0,1,10.66,15.15,56.00000000000001,0.0,6,33,39,cold,high,Calm,cool,night
349,350,2011-01-16,1,0,1,1,0,0,0,1,10.66,13.635,56.00000000000001,8.9981,4,19,23,cold,high,Light breeze,cold,night
350,351,2011-01-16,1,0,1,2,0,0,0,1,10.66,14.395,56.00000000000001,6.0032,3,13,16,cold,high,Light breeze,cold,night
351,352,2011-01-16,1,0,1,3,0,0,0,1,9.02,13.635,69.0,0.0,9,6,15,cold,high,Calm,cold,night
352,353,2011-01-16,1,0,1,4,0,0,0,1,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,cold,high,Light breeze,cold,night
353,354,2011-01-16,1,0,1,5,0,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,1,1,2,cold,high,Light breeze,cold,night
354,355,2011-01-16,1,0,1,6,0,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,cold,high,Light breeze,cold,morning
355,356,2011-01-16,1,0,1,7,0,0,0,2,9.84,10.605,56.00000000000001,19.999499999999998,0,3,3,cold,high,Gentle breeze,cold,morning
356,357,2011-01-16,1,0,1,8,0,0,0,1,9.02,10.605,55.00000000000001,19.0012,0,18,18,cold,high,Gentle breeze,cold,morning
357,358,2011-01-16,1,0,1,9,0,0,0,1,9.02,10.605,51.0,16.997899999999998,3,29,32,cold,high,Gentle breeze,cold,morning
358,359,2011-01-16,1,0,1,10,0,0,0,1,9.02,10.605,51.0,19.0012,8,71,79,cold,high,Gentle breeze,cold,morning
359,360,2011-01-16,1,0,1,11,0,0,0,1,9.84,11.365,44.0,16.997899999999998,23,70,93,cold,low,Gentle breeze,cold,morning
360,361,2011-01-16,1,0,1,12,0,0,0,1,9.84,10.605,41.0,19.0012,29,75,104,cold,low,Gentle breeze,cold,noon
361,362,2011-01-16,1,0,1,13,0,0,0,1,10.66,11.365,35.0,19.999499999999998,23,95,118,cold,low,Gentle breeze,cold,afternoon
362,363,2011-01-16,1,0,1,14,0,0,0,1,11.48,13.635,36.0,16.997899999999998,22,69,91,cold,low,Gentle breeze,cold,afternoon
363,364,2011-01-16,1,0,1,15,0,0,0,1,10.66,12.120000000000001,38.0,16.997899999999998,35,78,113,cold,low,Gentle breeze,cold,afternoon
364,365,2011-01-16,1,0,1,16,0,0,0,1,9.84,11.365,38.0,15.001299999999999,22,77,99,cold,low,Gentle breeze,cold,afternoon
365,366,2011-01-16,1,0,1,17,0,0,0,1,9.02,10.605,37.0,16.997899999999998,23,82,105,cold,low,Gentle breeze,cold,afternoon
366,367,2011-01-16,1,0,1,18,0,0,0,1,8.200000000000001,10.605,40.0,11.0014,11,56,67,cold,low,Light breeze,cold,evening
367,368,2011-01-16,1,0,1,19,0,0,0,1,7.38,9.85,47.0,8.9981,14,47,61,cold,low,Light breeze,cold,evening
368,369,2011-01-16,1,0,1,20,0,0,0,1,7.38,9.85,47.0,11.0014,7,50,57,cold,low,Light breeze,cold,evening
369,370,2011-01-16,1,0,1,21,0,0,0,1,7.38,9.85,51.0,11.0014,6,22,28,cold,high,Light breeze,cold,night
370,371,2011-01-16,1,0,1,22,0,0,0,2,8.200000000000001,10.605,49.0,8.9981,2,19,21,cold,low,Light breeze,cold,night
371,372,2011-01-16,1,0,1,23,0,0,0,2,8.200000000000001,11.365,40.0,7.0015,0,18,18,cold,low,Light breeze,cold,night
372,373,2011-01-17,1,0,1,0,1,1,0,2,8.200000000000001,9.85,47.0,15.001299999999999,1,16,17,cold,low,Gentle breeze,cold,night
373,374,2011-01-17,1,0,1,1,1,1,0,2,8.200000000000001,9.85,44.0,12.998000000000001,1,15,16,cold,low,Gentle breeze,cold,night
374,375,2011-01-17,1,0,1,2,1,1,0,2,7.38,8.334999999999999,43.0,16.997899999999998,0,8,8,cold,low,Gentle breeze,cold,night
375,376,2011-01-17,1,0,1,3,1,1,0,2,7.38,9.09,43.0,12.998000000000001,0,2,2,cold,low,Gentle breeze,cold,night
376,377,2011-01-17,1,0,1,4,1,1,0,2,7.38,9.85,43.0,8.9981,1,2,3,cold,low,Light breeze,cold,night
377,378,2011-01-17,1,0,1,5,1,1,0,2,7.38,9.85,43.0,11.0014,0,1,1,cold,low,Light breeze,cold,night
378,379,2011-01-17,1,0,1,6,1,1,0,2,7.38,9.09,43.0,12.998000000000001,0,5,5,cold,low,Gentle breeze,cold,morning
379,380,2011-01-17,1,0,1,7,1,1,0,2,6.5600000000000005,9.09,50.0,8.9981,4,9,13,cold,high,Light breeze,cold,morning
